Hand #,Marked,Site,Date,Stake,My C Won,Final Hand,Hole Cards,PF Act,Flop,F Act,Turn,T Act,River,R Act,Winner,Winning Hand,Pot,Rake,won_cumul
231131000000,NA,PokerStars,11/12/2021 9:42,$1 NL (6 max),($4.00),(folded river),AhTh,C,JcJdTs,X,Qh,B,7d,F,kelce4prez,(did not show hand),$12.00,$0.60,758.2800000000002
231131000000,NA,PokerStars,11/12/2021 9:42,$1 NL (6 max),($1.00),(folded preflop),Ah7s,F,2d3s3h,NA,0,NA,0,NA,gp1990221,(did not show hand),$5.50,$0.28,757.2800000000002
231131000000,NA,PokerStars,11/12/2021 9:42,$1 NL (6 max),$2.72,(did not show hand),KhTd,R,Kc9s4h,B,0,NA,0,NA,Chip3ter,(did not show hand),$5.50,$0.28,760.0000000000001
231131000000,NA,PokerStars,11/12/2021 9:43,$1 NL (6 max),$0.00,(folded preflop),Ah3d,F,2d4h5c,NA,4s,NA,8s,NA,[Split Pot],"One Pair, Fours",$103.36,$3.00,760.0000000000001
231131000000,NA,PokerStars,11/12/2021 9:43,$1 NL (6 max),$0.00,(folded preflop),7d6h,F,Td7s4s,NA,4d,NA,9c,NA,kelce4prez,"Full House, Tens full of Fours",$161.00,$3.00,760.0000000000001
231131000000,NA,PokerStars,11/12/2021 9:43,$1 NL (6 max),$0.00,(folded preflop),9c3h,F,0,NA,0,NA,0,NA,EhpTransport,(did not show hand),$2.00,$0.00,760.0000000000001
231131000000,NA,PokerStars,11/12/2021 9:43,$1 NL (6 max),($1.00),(folded flop),Ts2s,C,5dKd7s,XF,0,NA,0,NA,gp1990221,(did not show hand),$4.00,$0.20,759.0000000000001
231131000000,NA,PokerStars,11/12/2021 9:44,$1 NL (6 max),$0.00,(folded preflop),As6d,F,0,NA,0,NA,0,NA,FYIWDWYTM,(did not show hand),$2.00,$0.00,759.0000000000001
231131000000,NA,PokerStars,11/12/2021 9:44,$1 NL (6 max),($3.00),(folded river),7d7h,C,2d5h9c,B,Qd,X,4s,XF,EhpTransport,"Straight, Six High",$22.28,$1.11,756.0000000000001
231131000000,NA,PokerStars,11/12/2021 9:45,$1 NL (6 max),$0.00,(folded preflop),KhTh,F,0,NA,0,NA,0,NA,kelce4prez,(did not show hand),$10.00,$0.00,756.0000000000001
231131000000,NA,PokerStars,11/12/2021 9:45,$1 NL (6 max),$0.00,(folded preflop),Qs6d,F,3dAd4h,NA,8d,NA,4d,NA,Magnus TR192,"Full House, Aces full of Fours",$95.86,$3.00,756.0000000000001
231131000000,NA,PokerStars,11/12/2021 9:45,$1 NL (6 max),$0.00,(folded preflop),Qd4c,F,4s5sKs,NA,3s,NA,3h,NA,EhpTransport,(did not show hand),$3.00,$0.15,756.0000000000001
231131000000,NA,PokerStars,11/12/2021 9:45,$1 NL (6 max),$0.00,(folded preflop),8c7s,F,4cQh7h,NA,0,NA,0,NA,gp1990221,(did not show hand),$4.00,$0.20,756.0000000000001
231131000000,NA,PokerStars,11/12/2021 9:46,$1 NL (6 max),($1.00),(folded preflop),KsTc,CF,Th5sQs,NA,8d,NA,3s,NA,FYIWDWYTM,"Two Pair, Queens and Tens",$237.18,$3.00,755.0000000000001
231131000000,NA,PokerStars,11/12/2021 9:46,$1 NL (6 max),($1.00),(folded preflop),5d4d,F,0,NA,0,NA,0,NA,R-hart215,(did not show hand),$2.50,$0.00,754.0000000000001
231131000000,NA,PokerStars,11/12/2021 9:47,$1 NL (6 max),$0.00,(folded preflop),9s7h,F,KcJsJh,NA,0,NA,0,NA,m3424b,(did not show hand),$5.50,$0.28,754.0000000000001
231131000000,NA,PokerStars,11/12/2021 9:47,$1 NL (6 max),$1.00,(did not show hand),AcQh,R,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$2.00,$0.00,755.0000000000001
231131000000,NA,PokerStars,11/12/2021 9:48,$1 NL (6 max),$0.00,(folded preflop),8h5c,F,0,NA,0,NA,0,NA,FYIWDWYTM,(did not show hand),$2.50,$0.00,755.0000000000001
231131000000,NA,PokerStars,11/12/2021 9:48,$1 NL (6 max),$0.00,(folded preflop),9c4h,F,8hThQd,NA,Kc,NA,0,NA,m3424b,(did not show hand),$2.50,$0.12,755.0000000000001
231132000000,NA,PokerStars,11/12/2021 9:49,$1 NL (6 max),($1.00),(folded flop),7d6s,X,9d9sQh,F,0,NA,0,NA,HoundsmanHunter,(did not show hand),$3.00,$0.15,754.0000000000001
231132000000,NA,PokerStars,11/12/2021 9:49,$1 NL (6 max),($0.50),(folded preflop),Ac4d,F,2s2dTh,NA,5h,NA,7c,NA,FYIWDWYTM,"One Pair, Twos",$10.00,$0.50,753.5000000000001
231131000000,NA,PokerStars,11/12/2021 9:49,$1 NL (6 max),($1.00),(folded preflop),Ac3s,F,0,NA,0,NA,0,NA,R-hart215,(did not show hand),$2.50,$0.00,752.5000000000001
231131000000,NA,PokerStars,11/12/2021 9:49,$1 NL (6 max),$0.00,(folded preflop),Ah9c,F,ThAs3h,NA,6d,NA,Ts,NA,HoundsmanHunter,"Two Pair, Aces and Tens",$40.00,$2.00,752.5000000000001
231132000000,NA,PokerStars,11/12/2021 9:50,$1 NL (6 max),$0.00,(folded preflop),Ks6c,F,0,NA,0,NA,0,NA,gp1990221,(did not show hand),$1.00,$0.00,752.5000000000001
231132000000,NA,PokerStars,11/12/2021 9:50,$1 NL (6 max),$0.00,(folded preflop),9s2s,F,9hTs9c,NA,6s,NA,8s,NA,HoundsmanHunter,(did not show hand),$15.28,$0.76,752.5000000000001
231132000000,NA,PokerStars,11/12/2021 9:50,$1 NL (6 max),$0.36,"Two Pair, Tens and Sixes",AsQh,R,ThTs6h,B,5c,X,6d,X,[Split Pot],"Two Pair, Tens and Sixes",$15.50,$0.78,752.8600000000001
231132000000,NA,PokerStars,11/12/2021 9:50,$1 NL (6 max),($2.00),(folded flop),Ac2c,C,KhQhQd,F,5s,NA,0,NA,gp1990221,(did not show hand),$9.50,$0.48,750.8600000000001
231132000000,NA,PokerStars,11/12/2021 9:50,$1 NL (6 max),($0.50),(folded preflop),Qs6s,F,9s6d5c,NA,8c,NA,0,NA,EhpTransport,(did not show hand),$14.62,$0.73,750.3600000000001
231132000000,NA,PokerStars,11/12/2021 9:51,$1 NL (6 max),$0.00,(folded preflop),Ac3d,F,Tc3h9c,NA,Qd,NA,5c,NA,kelce4prez,(did not show hand),$37.70,$1.88,750.3600000000001
231132000000,NA,PokerStars,11/12/2021 9:51,$1 NL (6 max),$0.00,(folded preflop),KsJd,F,3h2c3d,NA,Js,NA,8s,NA,Magnus TR192,(did not show hand),$17.00,$0.85,750.3600000000001
231132000000,NA,PokerStars,11/12/2021 9:52,$1 NL (6 max),$0.00,(folded preflop),JhTs,F,3cAh3s,NA,0,NA,0,NA,HoundsmanHunter,(did not show hand),$2.50,$0.12,750.3600000000001
231132000000,NA,PokerStars,11/12/2021 9:52,$1 NL (6 max),$0.00,(folded preflop),Qd9c,F,8h8d4s,NA,5h,NA,Jc,NA,kelce4prez,"Two Pair, Nines and Eights",$24.60,$1.23,750.3600000000001
231174000000,NA,PokerStars,11/13/2021 16:07,$1 NL (6 max),($1.00),(folded preflop),9d6h,F,0,NA,0,NA,0,NA,MG@BBU,(did not show hand),$2.50,$0.00,749.3600000000001
231174000000,NA,PokerStars,11/13/2021 16:08,$1 NL (6 max),$1.50,(did not show hand),JhTh,R,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$2.50,$0.00,750.8600000000001
231174000000,NA,PokerStars,11/13/2021 16:08,$1 NL (6 max),$0.00,(folded preflop),9d3d,F,0,NA,0,NA,0,NA,mrdust1,(did not show hand),$2.00,$0.00,750.8600000000001
231174000000,NA,PokerStars,11/13/2021 16:08,$1 NL (6 max),($0.50),(folded preflop),Kc4d,F,0,NA,0,NA,0,NA,chetld,(did not show hand),$1.00,$0.00,750.3600000000001
231174000000,NA,PokerStars,11/13/2021 16:09,$1 NL (6 max),($6.86),(folded turn),2d2s,C,5h3s6d,B,Js,XF,0,NA,chetld,(did not show hand),$23.78,$1.19,743.5000000000001
231174000000,NA,PokerStars,11/13/2021 16:10,$1 NL (6 max),$0.00,(folded preflop),Ts2s,F,5c2dJh,NA,9h,NA,9d,NA,chetld,"Two Pair, Jacks and Nines",$15.00,$0.75,743.5000000000001
231174000000,NA,PokerStars,11/13/2021 16:11,$1 NL (6 max),($0.50),(folded preflop),Qc2s,F,0,NA,0,NA,0,NA,MG@BBU,(did not show hand),$2.50,$0.00,743.0000000000001
231174000000,NA,PokerStars,11/13/2021 16:11,$1 NL (6 max),($1.00),(folded preflop),Kh2s,F,0,NA,0,NA,0,NA,mrdust1,(did not show hand),$2.50,$0.00,742.0000000000001
231174000000,NA,PokerStars,11/13/2021 16:12,$1 NL (6 max),$0.00,(folded preflop),9s4c,F,0,NA,0,NA,0,NA,MG@BBU,(did not show hand),$1.00,$0.00,742.0000000000001
231174000000,NA,PokerStars,11/13/2021 16:12,$1 NL (6 max),$11.32,(did not show hand),QhJh,R,3hTh6h,B,7d,B,0,NA,Chip3ter,(did not show hand),$23.50,$1.18,753.3200000000002
231174000000,NA,PokerStars,11/13/2021 16:13,$1 NL (6 max),$0.00,(folded preflop),7s4d,F,3s2d5d,NA,7d,NA,9s,NA,MG@BBU,"Flush, King High",$112.46,$3.00,753.3200000000002
231174000000,NA,PokerStars,11/13/2021 16:14,$1 NL (6 max),$0.00,(folded preflop),7h4h,F,2sKhAh,NA,Tc,NA,0,NA,MG@BBU,(did not show hand),$12.50,$0.62,753.3200000000002
231174000000,NA,PokerStars,11/13/2021 16:15,$1 NL (6 max),($0.50),(folded preflop),8d5c,F,6d7dKc,NA,8c,NA,6s,NA,mrdust1,"Two Pair, Kings and Sixes",$33.38,$1.67,752.8200000000002
231174000000,NA,PokerStars,11/13/2021 16:15,$1 NL (6 max),$0.50,(did not show hand),9s5c,NA,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$1.00,$0.00,753.3200000000002
231174000000,NA,PokerStars,11/13/2021 16:16,$1 NL (6 max),$0.00,(folded preflop),9d2s,F,0,NA,0,NA,0,NA,mrdust1,(did not show hand),$1.00,$0.00,753.3200000000002
231174000000,NA,PokerStars,11/13/2021 16:17,$1 NL (6 max),$0.00,(folded preflop),7c2d,F,KsKd3s,NA,6s,NA,Ah,NA,mrdust1,(did not show hand),$15.00,$0.75,753.3200000000002
231174000000,NA,PokerStars,11/13/2021 16:18,$1 NL (6 max),($1.00),(folded turn),6s2d,X,3h3sTd,X,2c,XF,0,NA,chetld,(did not show hand),$3.00,$0.15,752.3200000000002
231174000000,NA,PokerStars,11/13/2021 16:18,$1 NL (6 max),$0.00,(folded preflop),Kd8d,F,0,NA,0,NA,0,NA,MG@BBU,(did not show hand),$2.50,$0.00,752.3200000000002
231174000000,NA,PokerStars,11/13/2021 16:18,$1 NL (6 max),$0.00,(folded preflop),Ks4c,F,2s9s6c,NA,0,NA,0,NA,chetld,(did not show hand),$5.90,$0.30,752.3200000000002
231174000000,NA,PokerStars,11/13/2021 16:19,$1 NL (6 max),($0.50),(folded preflop),4c3s,F,0,NA,0,NA,0,NA,mrdust1,(did not show hand),$2.50,$0.00,751.8200000000002
231174000000,NA,PokerStars,11/13/2021 16:20,$1 NL (6 max),$0.00,(folded preflop),Kd5s,F,0,NA,0,NA,0,NA,Acehole2274,(did not show hand),$2.50,$0.00,751.8200000000002
231174000000,NA,PokerStars,11/13/2021 16:20,$1 NL (6 max),($0.50),(folded preflop),8s5h,F,0,NA,0,NA,0,NA,MG@BBU,(did not show hand),$2.50,$0.00,751.3200000000002
231174000000,NA,PokerStars,11/13/2021 16:20,$1 NL (6 max),$0.00,(folded preflop),8h4c,F,4dTc7c,NA,7s,NA,Kc,NA,chetld,(did not show hand),$13.52,$0.68,751.3200000000002
231174000000,NA,PokerStars,11/13/2021 16:20,$1 NL (6 max),$5.88,"Two Pair, Aces and Sixes",Ac4d,X,Ah6cJs,B,8s,B,6d,B,Chip3ter,"Two Pair, Aces and Sixes",$12.50,$0.62,757.2000000000002
231174000000,NA,PokerStars,11/13/2021 16:21,$1 NL (6 max),($1.00),(folded preflop),8s3c,F,0,NA,0,NA,0,NA,mrdust1,(did not show hand),$2.50,$0.00,756.2000000000002
231174000000,NA,PokerStars,11/13/2021 16:21,$1 NL (6 max),$0.00,(folded preflop),9s7d,F,0,NA,0,NA,0,NA,chetld,(did not show hand),$2.50,$0.00,756.2000000000002
231174000000,NA,PokerStars,11/13/2021 16:21,$1 NL (6 max),$0.00,(folded preflop),Ad4s,F,0,NA,0,NA,0,NA,GetTheJuice,(did not show hand),$2.50,$0.00,756.2000000000002
231174000000,NA,PokerStars,11/13/2021 16:21,$1 NL (6 max),$1.50,(did not show hand),KdQd,R,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$2.50,$0.00,757.7000000000002
231174000000,NA,PokerStars,11/13/2021 16:21,$1 NL (6 max),$0.00,(folded preflop),Qh2h,F,0,NA,0,NA,0,NA,Acehole2274,(did not show hand),$1.00,$0.00,757.7000000000002
231174000000,NA,PokerStars,11/13/2021 16:22,$1 NL (6 max),$0.00,(folded preflop),Ah5d,F,9d7s4c,NA,Th,NA,9c,NA,MG@BBU,"Two Pair, Tens and Nines",$4.00,$0.20,757.7000000000002
231174000000,NA,PokerStars,11/13/2021 16:22,$1 NL (6 max),($0.50),(folded preflop),9d5h,F,3d5c4s,NA,3h,NA,0,NA,MG@BBU,(did not show hand),$4.50,$0.22,757.2000000000002
231174000000,NA,PokerStars,11/13/2021 16:22,$1 NL (6 max),$0.00,(folded preflop),Td8s,F,6d3dJc,NA,0,NA,0,NA,MG@BBU,(did not show hand),$7.50,$0.38,757.2000000000002
231174000000,NA,PokerStars,11/13/2021 16:22,$1 NL (6 max),$0.00,(folded preflop),Tc8s,F,0,NA,0,NA,0,NA,mrdust1,(did not show hand),$1.00,$0.00,757.2000000000002
231174000000,NA,PokerStars,11/13/2021 16:22,$1 NL (6 max),($0.50),(folded preflop),6d4h,F,0,NA,0,NA,0,NA,chetld,(did not show hand),$1.00,$0.00,756.7000000000002
231174000000,NA,PokerStars,11/13/2021 16:22,$1 NL (6 max),($0.05),"High Card, King",Ks3d,X,Jc5h6s,X,8d,X,4d,X,[Split Pot],"High Card, King",$2.00,$0.10,756.6500000000002
231175000000,NA,PokerStars,11/13/2021 16:24,$1 NL (6 max),$2.72,(did not show hand),5d5h,R,9s3s6c,B,0,NA,0,NA,Chip3ter,(did not show hand),$5.50,$0.28,759.3700000000001
231175000000,NA,PokerStars,11/13/2021 16:24,$1 NL (6 max),$0.00,(folded preflop),Kd7c,F,4c2hKc,NA,0,NA,0,NA,mrdust1,(did not show hand),$8.00,$0.40,759.3700000000001
231175000000,NA,PokerStars,11/13/2021 16:24,$1 NL (6 max),$0.00,(folded preflop),Ad4s,F,0,NA,0,NA,0,NA,MG@BBU,(did not show hand),$1.00,$0.00,759.3700000000001
231175000000,NA,PokerStars,11/13/2021 16:25,$1 NL (6 max),($0.50),(folded preflop),Qh2d,F,0,NA,0,NA,0,NA,chetld,(did not show hand),$1.00,$0.00,758.8700000000001
231175000000,NA,PokerStars,11/13/2021 16:25,$1 NL (6 max),$0.00,(folded preflop),Ts3c,F,0,NA,0,NA,0,NA,Acehole2274,(did not show hand),$7.50,$0.00,758.8700000000001
231175000000,NA,PokerStars,11/13/2021 16:25,$1 NL (6 max),$1.50,(did not show hand),AhTs,R,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$2.50,$0.00,760.3700000000001
231175000000,NA,PokerStars,11/13/2021 16:25,$1 NL (6 max),($1.00),(folded preflop),Qh3h,F,0,NA,0,NA,0,NA,chetld,(did not show hand),$2.50,$0.00,759.3700000000001
231175000000,NA,PokerStars,11/13/2021 16:26,$1 NL (6 max),($2.00),(folded flop),Ks6s,C,9sJh5c,XF,0,NA,0,NA,Acehole2274,(did not show hand),$4.50,$0.22,757.3700000000001
231175000000,NA,PokerStars,11/13/2021 16:26,$1 NL (6 max),($99.96),"Three of a Kind, Eights",8c8s,R,5c4c6s,BC,8h,BC,Jd,NA,mrdust1,"Straight, Eight High",$200.42,$3.00,657.4100000000002
231175000000,NA,PokerStars,11/13/2021 16:27,$1 NL (6 max),$97.50,"Full House, Sevens full of Twos",7d7h,R,7cTd2c,B,6h,BR,2d,NA,Chip3ter,"Full House, Sevens full of Twos",$200.50,$3.00,754.9100000000002
231175000000,NA,PokerStars,11/13/2021 16:27,$1 NL (6 max),($0.50),(folded preflop),Kd7d,F,Ts6sQc,NA,0,NA,0,NA,Acehole2274,(did not show hand),$4.50,$0.22,754.4100000000002
231175000000,NA,PokerStars,11/13/2021 16:28,$1 NL (6 max),$0.00,(folded preflop),7c4h,F,KsQsQh,NA,2d,NA,Ts,NA,mrdust1,"Two Pair, Kings and Queens",$17.40,$0.87,754.4100000000002
231175000000,NA,PokerStars,11/13/2021 16:28,$1 NL (6 max),$0.00,(folded preflop),Jc4s,F,3h7c6c,NA,Jh,NA,9d,NA,MG@BBU,"High Card, Ace",$7.50,$0.38,754.4100000000002
231175000000,NA,PokerStars,11/13/2021 16:29,$1 NL (6 max),$0.50,(did not show hand),9c5h,NA,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$1.00,$0.00,754.9100000000002
231175000000,NA,PokerStars,11/13/2021 16:29,$1 NL (6 max),$0.00,(folded preflop),Th3s,F,Tc6h2h,NA,4s,NA,0,NA,timmy72089,(did not show hand),$9.76,$0.49,754.9100000000002
231175000000,NA,PokerStars,11/13/2021 16:29,$1 NL (6 max),$0.00,(folded preflop),9s7s,F,0,NA,0,NA,0,NA,chetld,(did not show hand),$2.50,$0.00,754.9100000000002
231175000000,NA,PokerStars,11/13/2021 16:29,$1 NL (6 max),$0.00,(folded preflop),6s4c,F,8cAc5s,NA,0,NA,0,NA,MG@BBU,(did not show hand),$7.50,$0.38,754.9100000000002
231175000000,NA,PokerStars,11/13/2021 16:30,$1 NL (6 max),($0.50),(folded preflop),AcJc,F,7c3cAd,NA,9h,NA,Jh,NA,MG@BBU,"One Pair, Aces",$169.62,$3.00,754.4100000000002
231175000000,NA,PokerStars,11/13/2021 16:30,$1 NL (6 max),$5.48,(did not show hand),KdKs,R,9dAsAh,X,Qs,B,0,NA,Chip3ter,(did not show hand),$10.50,$0.52,759.8900000000002
231175000000,NA,PokerStars,11/13/2021 16:30,$1 NL (6 max),$2.70,(did not show hand),Ac2c,C,4hKh4c,X,3c,B,0,NA,Chip3ter,(did not show hand),$6.00,$0.30,762.5900000000001
231175000000,NA,PokerStars,11/13/2021 16:30,$1 NL (6 max),($0.50),(folded preflop),Td2h,F,0,NA,0,NA,0,NA,chetld,(did not show hand),$1.00,$0.00,762.0900000000001
231175000000,NA,PokerStars,11/13/2021 16:31,$1 NL (6 max),$8.50,(did not show hand),Ac5c,R,3sKsAd,B,Tc,B,Ah,B,Chip3ter,"Three of a Kind, Aces",$17.22,$0.86,770.5900000000001
231175000000,NA,PokerStars,11/13/2021 16:32,$1 NL (6 max),$4.62,(did not show hand),Qc9c,R,9dTcAd,B,0,NA,0,NA,Chip3ter,(did not show hand),$7.50,$0.38,775.21000000000015
231175000000,NA,PokerStars,11/13/2021 16:32,$1 NL (6 max),$0.00,(folded preflop),Qs8c,F,5cKs5h,NA,7c,NA,0,NA,chetld,(did not show hand),$2.50,$0.12,775.21000000000015
231175000000,NA,PokerStars,11/13/2021 16:32,$1 NL (6 max),$3.20,(did not show hand),TdTh,R,6c4sQs,B,0,NA,0,NA,Chip3ter,(did not show hand),$6.00,$0.30,778.4100000000002
231175000000,NA,PokerStars,11/13/2021 16:32,$1 NL (6 max),$0.00,(folded preflop),Ac8h,F,0,NA,0,NA,0,NA,chetld,(did not show hand),$2.50,$0.00,778.4100000000002
231175000000,NA,PokerStars,11/13/2021 16:33,$1 NL (6 max),$0.90,(did not show hand),Jc5c,X,4hJs6s,B,0,NA,0,NA,Chip3ter,(did not show hand),$2.00,$0.10,779.3100000000002
231175000000,NA,PokerStars,11/13/2021 16:33,$1 NL (6 max),$0.00,(folded preflop),Qh7s,F,Jh7hKh,NA,Ts,NA,0,NA,mrdust1,(did not show hand),$11.52,$0.58,779.3100000000002
231175000000,NA,PokerStars,11/13/2021 16:33,$1 NL (6 max),($0.50),(folded preflop),Ah4d,F,0,NA,0,NA,0,NA,chetld,(did not show hand),$1.00,$0.00,778.8100000000002
231175000000,NA,PokerStars,11/13/2021 16:33,$1 NL (6 max),$0.50,(did not show hand),AcTc,NA,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$1.00,$0.00,779.3100000000002
231175000000,NA,PokerStars,11/13/2021 16:34,$1 NL (6 max),($2.50),"High Card, Ace",Qs9s,R,Ac7h4d,X,Tc,X,6d,X,BigBetBully,"One Pair, Fours",$5.50,$0.28,776.8100000000002
231175000000,NA,PokerStars,11/13/2021 16:34,$1 NL (6 max),$0.00,(folded preflop),Qh4d,F,0,NA,0,NA,0,NA,Acehole2274,(did not show hand),$1.00,$0.00,776.8100000000002
231175000000,NA,PokerStars,11/13/2021 16:34,$1 NL (6 max),$0.00,(folded preflop),Ac6d,F,8s4s9h,NA,Kd,NA,0,NA,Acehole2274,(did not show hand),$5.00,$0.25,776.8100000000002
231175000000,NA,PokerStars,11/13/2021 16:34,$1 NL (6 max),($0.50),(folded preflop),Js2c,F,0,NA,0,NA,0,NA,DGCalabria1,(did not show hand),$1.00,$0.00,776.3100000000002
231175000000,NA,PokerStars,11/13/2021 16:35,$1 NL (6 max),$2.70,"One Pair, Tens",KhTd,C,8s2dJs,X,5d,X,Tc,X,Chip3ter,"One Pair, Tens",$6.00,$0.30,779.0100000000002
231175000000,NA,PokerStars,11/13/2021 16:35,$1 NL (6 max),$11.00,(did not show hand),4s4h,RC,7h9sTd,X,5s,B,0,NA,Chip3ter,(did not show hand),$20.00,$1.00,790.0100000000002
231175000000,NA,PokerStars,11/13/2021 16:35,$1 NL (6 max),$0.00,(folded preflop),As5c,F,0,NA,0,NA,0,NA,chetld,(did not show hand),$2.50,$0.00,790.0100000000002
231175000000,NA,PokerStars,11/13/2021 16:36,$1 NL (6 max),($6.50),(folded turn),QcJc,C,Tc3dAs,XC,3s,XF,0,NA,chetld,(did not show hand),$15.50,$0.78,783.5100000000002
231175000000,NA,PokerStars,11/13/2021 16:36,$1 NL (6 max),($0.50),(folded preflop),Jd7s,F,0,NA,0,NA,0,NA,BigBetBully,(did not show hand),$2.50,$0.00,783.0100000000002
231175000000,NA,PokerStars,11/13/2021 16:36,$1 NL (6 max),($1.00),(folded preflop),Th3h,F,0,NA,0,NA,0,NA,MG@BBU,(did not show hand),$2.50,$0.00,782.0100000000002
231175000000,NA,PokerStars,11/13/2021 16:37,$1 NL (6 max),$0.00,(folded preflop),Kc3c,F,Kh2sTh,NA,5c,NA,6c,NA,mrdust1,"High Card, Ace",$22.24,$1.11,782.0100000000002
231175000000,NA,PokerStars,11/13/2021 16:37,$1 NL (6 max),$0.00,(folded preflop),As9c,F,AdTh6c,NA,2h,NA,0,NA,BigBetBully,(did not show hand),$7.98,$0.40,782.0100000000002
231175000000,NA,PokerStars,11/13/2021 16:37,$1 NL (6 max),$0.00,(folded preflop),Ts8c,F,0,NA,0,NA,0,NA,MG@BBU,(did not show hand),$1.00,$0.00,782.0100000000002
231175000000,NA,PokerStars,11/13/2021 16:38,$1 NL (6 max),$5.50,"Two Pair, Kings and Twos",KhKc,RR,QsJd2c,NA,2d,NA,7s,NA,[Split Pot],"Two Pair, Kings and Twos",$67.66,$3.00,787.5100000000002
231175000000,NA,PokerStars,11/13/2021 16:38,$1 NL (6 max),$0.00,(folded preflop),8s4c,F,0,NA,0,NA,0,NA,MG@BBU,(did not show hand),$1.00,$0.00,787.5100000000002
231175000000,NA,PokerStars,11/13/2021 16:38,$1 NL (6 max),$0.00,(folded preflop),Qs9d,F,0,NA,0,NA,0,NA,Acehole2274,(did not show hand),$10.00,$0.00,787.5100000000002
231175000000,NA,PokerStars,11/13/2021 16:39,$1 NL (6 max),($14.50),(folded flop),ThTc,R,9dAcJd,BF,0,NA,0,NA,BigBetBully,(did not show hand),$30.00,$1.50,773.0100000000002
231175000000,NA,PokerStars,11/13/2021 16:39,$1 NL (6 max),($1.00),"High Card, Ace",Td9c,X,QsAd2d,X,Jc,X,6h,X,BigBetBully,"High Card, Ace",$2.00,$0.10,772.0100000000002
231175000000,NA,PokerStars,11/13/2021 16:39,$1 NL (6 max),$30.00,"Flush, King High",Tc3c,X,TdQc9c,B,Kc,B,6s,B,Chip3ter,"Flush, King High",$62.00,$3.00,802.0100000000002
231175000000,NA,PokerStars,11/13/2021 16:40,$1 NL (6 max),$0.00,(folded preflop),Js4s,F,8hTdKc,NA,9h,NA,5c,NA,BigBetBully,"One Pair, Tens",$10.50,$0.52,802.0100000000002
231175000000,NA,PokerStars,11/13/2021 16:41,$1 NL (6 max),$0.00,(folded preflop),Ks3h,F,AcAsQh,NA,8h,NA,Qs,NA,DGCalabria1,"Full House, Queens full of Aces",$13.30,$0.66,802.0100000000002
231175000000,NA,PokerStars,11/13/2021 16:41,$1 NL (6 max),$0.00,(folded preflop),9h4h,F,Qh4s4d,NA,Js,NA,0,NA,MG@BBU,(did not show hand),$8.70,$0.44,802.0100000000002
231175000000,NA,PokerStars,11/13/2021 16:41,$1 NL (6 max),($0.50),(folded preflop),Jd3h,F,0,NA,0,NA,0,NA,mrdust1,(did not show hand),$2.50,$0.00,801.5100000000002
231175000000,NA,PokerStars,11/13/2021 16:42,$1 NL (6 max),($2.20),(folded flop),Ac3c,C,7d8hTs,XF,5h,NA,9h,NA,BigBetBully,"Three of a Kind, Nines",$19.30,$0.96,799.3100000000002
231175000000,NA,PokerStars,11/13/2021 16:42,$1 NL (6 max),$4.62,(did not show hand),Ks9d,R,3h3cTc,B,0,NA,0,NA,Chip3ter,(did not show hand),$7.50,$0.38,803.9300000000002
231175000000,NA,PokerStars,11/13/2021 16:43,$1 NL (6 max),$0.00,(folded preflop),Ad4s,F,0,NA,0,NA,0,NA,MG@BBU,(did not show hand),$6.50,$0.00,803.9300000000002
231175000000,NA,PokerStars,11/13/2021 16:43,$1 NL (6 max),$1.50,(did not show hand),JdJs,R,0,NA,0,NA,0,NA,Chip3ter,(did not show hand),$2.50,$0.00,805.4300000000002
231175000000,NA,PokerStars,11/13/2021 16:43,$1 NL (6 max),$0.00,(folded preflop),Qs5s,F,8c2hKd,NA,Js,NA,0,NA,sHaAmbLeS,(did not show hand),$9.50,$0.48,805.4300000000002
231175000000,NA,PokerStars,11/13/2021 16:44,$1 NL (6 max),($0.50),(folded preflop),3c2c,F,JcJd7d,NA,0,NA,0,NA,sHaAmbLeS,(did not show hand),$5.50,$0.28,804.9300000000002
231175000000,NA,PokerStars,11/13/2021 16:44,$1 NL (6 max),($5.20),(folded turn),Th9d,C,5hTcJc,B,3c,XF,0,NA,BigBetBully,(did not show hand),$12.60,$0.63,799.7300000000001
231175000000,NA,PokerStars,11/13/2021 16:44,$1 NL (6 max),($1.00),(folded preflop),Jh9d,F,0,NA,0,NA,0,NA,chetld,(did not show hand),$2.50,$0.00,798.7300000000001
231175000000,NA,PokerStars,11/13/2021 16:44,$1 NL (6 max),($1.00),(folded preflop),Ks4h,F,0,NA,0,NA,0,NA,BigBetBully,(did not show hand),$2.50,$0.00,797.7300000000001
231175000000,NA,PokerStars,11/13/2021 16:45,$1 NL (6 max),$0.00,(folded preflop),8d5c,F,4sJd6c,NA,5h,NA,9s,NA,BigBetBully,"One Pair, Aces",$208.14,$3.00,797.7300000000001
